img_path,img_gt_class_labels,img_gt_bbox_coords
VOCdevkit/VOC2012/JPEGImages/2009_001537.jpg,[1],"[[90.0, 190.0, 215.0, 282.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_001870.jpg,"[5, 5]","[[110.0, 72.0, 325.0, 375.0], [57.0, 73.0, 490.0, 327.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_001329.jpg,"[16, 5]","[[258.0, 73.0, 396.0, 253.0], [298.0, 72.0, 371.0, 186.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_002976.jpg,[18],"[[1.0, 1.0, 355.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_000703.jpg,"[17, 17, 17, 5, 5]","[[122.0, 23.0, 342.0, 321.0], [1.0, 4.0, 103.0, 331.0], [311.0, 38.0, 500.0, 303.0], [96.0, 203.0, 110.0, 241.0], [109.0, 199.0, 121.0, 242.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_003252.jpg,[11],"[[136.0, 77.0, 436.0, 373.0]]"
VOCdevkit/VOC2012/JPEGImages/2007_009706.jpg,[4],"[[114.0, 223.0, 469.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_008342.jpg,"[12, 12]","[[175.0, 59.0, 500.0, 265.0], [93.0, 162.0, 120.0, 184.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_001004.jpg,[7],"[[32.0, 46.0, 489.0, 324.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_004841.jpg,[18],"[[107.0, 15.0, 460.0, 248.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_007922.jpg,"[11, 11, 11, 11, 11, 11, 11, 11, 4]","[[177.0, 228.0, 327.0, 375.0], [282.0, 213.0, 398.0, 367.0], [1.0, 252.0, 109.0, 375.0], [345.0, 175.0, 424.0, 283.0], [54.0, 169.0, 118.0, 290.0], [122.0, 181.0, 183.0, 231.0], [203.0, 172.0, 256.0, 218.0], [251.0, 160.0, 302.0, 214.0], [71.0, 200.0, 412.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_008429.jpg,[10],"[[53.0, 78.0, 295.0, 258.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_004661.jpg,"[7, 7, 7, 7, 5]","[[12.0, 171.0, 385.0, 482.0], [248.0, 140.0, 308.0, 183.0], [299.0, 218.0, 374.0, 258.0], [177.0, 165.0, 235.0, 203.0], [5.0, 175.0, 44.0, 214.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_007282.jpg,"[15, 10, 15]","[[237.0, 248.0, 407.0, 338.0], [64.0, 232.0, 121.0, 280.0], [421.0, 276.0, 500.0, 374.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_001707.jpg,"[17, 5]","[[116.0, 30.0, 472.0, 352.0], [184.0, 120.0, 255.0, 193.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_003743.jpg,"[13, 7, 7, 7, 7]","[[35.0, 96.0, 474.0, 345.0], [2.0, 65.0, 148.0, 295.0], [152.0, 72.0, 354.0, 285.0], [435.0, 88.0, 500.0, 249.0], [413.0, 133.0, 440.0, 148.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_000156.jpg,[5],"[[1.0, 160.0, 173.0, 402.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_006410.jpg,[5],"[[166.0, 75.0, 420.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_001650.jpg,"[11, 5, 5, 5, 5]","[[317.0, 275.0, 500.0, 401.0], [312.0, 29.0, 486.0, 401.0], [245.0, 60.0, 380.0, 401.0], [136.0, 23.0, 260.0, 401.0], [25.0, 57.0, 177.0, 401.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_001769.jpg,"[11, 11, 11, 5, 5, 5, 5, 5, 5, 5, 5, 14, 5]","[[227.0, 86.0, 283.0, 175.0], [170.0, 89.0, 230.0, 191.0], [236.0, 81.0, 288.0, 155.0], [358.0, 44.0, 422.0, 141.0], [414.0, 36.0, 465.0, 130.0], [403.0, 22.0, 500.0, 333.0], [22.0, 108.0, 137.0, 325.0], [105.0, 105.0, 190.0, 301.0], [4.0, 32.0, 194.0, 203.0], [61.0, 34.0, 218.0, 130.0], [284.0, 42.0, 380.0, 324.0], [357.0, 79.0, 379.0, 107.0], [158.0, 36.0, 238.0, 200.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_000400.jpg,[0],"[[216.0, 157.0, 297.0, 234.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_004382.jpg,[9],"[[65.0, 8.0, 410.0, 360.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_000066.jpg,[6],"[[1.0, 9.0, 439.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_000685.jpg,[10],"[[49.0, 26.0, 437.0, 359.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_003056.jpg,[18],"[[16.0, 21.0, 296.0, 219.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_004228.jpg,"[16, 7]","[[183.0, 75.0, 500.0, 374.0], [1.0, 1.0, 84.0, 31.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_000541.jpg,[3],"[[37.0, 17.0, 394.0, 323.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_002000.jpg,[18],"[[49.0, 128.0, 231.0, 236.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_001039.jpg,"[5, 5, 5, 7]","[[332.0, 146.0, 395.0, 322.0], [266.0, 146.0, 292.0, 222.0], [174.0, 161.0, 202.0, 241.0], [227.0, 143.0, 294.0, 197.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_002970.jpg,[0],"[[138.0, 151.0, 229.0, 343.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_004961.jpg,[5],"[[197.0, 137.0, 247.0, 237.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_005415.jpg,[6],"[[103.0, 134.0, 219.0, 324.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_000075.jpg,[17],"[[14.0, 73.0, 500.0, 257.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_004613.jpg,"[17, 7]","[[29.0, 12.0, 477.0, 304.0], [477.0, 210.0, 500.0, 264.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_006873.jpg,[5],"[[56.0, 101.0, 355.0, 333.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_005784.jpg,[16],"[[13.0, 31.0, 271.0, 260.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_000718.jpg,[5],"[[129.0, 73.0, 344.0, 305.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_002620.jpg,"[11, 11, 11, 10]","[[4.0, 194.0, 105.0, 368.0], [172.0, 253.0, 224.0, 350.0], [229.0, 213.0, 295.0, 293.0], [170.0, 150.0, 206.0, 193.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_006285.jpg,"[18, 18]","[[199.0, 10.0, 333.0, 167.0], [1.0, 102.0, 500.0, 334.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_006926.jpg,[5],"[[173.0, 45.0, 376.0, 333.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_005628.jpg,[8],"[[32.0, 1.0, 199.0, 257.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_000525.jpg,[5],"[[139.0, 23.0, 349.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_003295.jpg,[5],"[[219.0, 57.0, 261.0, 174.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_003385.jpg,"[5, 5]","[[328.0, 165.0, 475.0, 341.0], [79.0, 197.0, 295.0, 353.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_005053.jpg,"[0, 0]","[[87.0, 87.0, 256.0, 223.0], [61.0, 100.0, 448.0, 219.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_000636.jpg,"[5, 5, 15]","[[62.0, 156.0, 213.0, 426.0], [62.0, 14.0, 257.0, 426.0], [1.0, 136.0, 320.0, 426.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_002885.jpg,"[5, 5, 5, 5, 4]","[[1.0, 155.0, 80.0, 285.0], [71.0, 63.0, 224.0, 252.0], [217.0, 58.0, 393.0, 257.0], [437.0, 98.0, 500.0, 318.0], [1.0, 241.0, 500.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_000145.jpg,[5],"[[198.0, 23.0, 484.0, 400.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_002239.jpg,"[13, 5, 7, 5]","[[159.0, 51.0, 453.0, 500.0], [131.0, 209.0, 200.0, 391.0], [1.0, 261.0, 141.0, 367.0], [179.0, 232.0, 212.0, 378.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_004886.jpg,[0],"[[126.0, 58.0, 339.0, 313.0]]"
VOCdevkit/VOC2012/JPEGImages/2007_000645.jpg,"[0, 0]","[[135.0, 46.0, 500.0, 374.0], [124.0, 146.0, 365.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_002808.jpg,[5],"[[170.0, 3.0, 340.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_001055.jpg,"[5, 5, 5, 5]","[[188.0, 77.0, 288.0, 259.0], [152.0, 168.0, 280.0, 375.0], [404.0, 2.0, 500.0, 157.0], [180.0, 50.0, 453.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2007_003742.jpg,"[4, 5]","[[2.0, 198.0, 240.0, 320.0], [2.0, 24.0, 181.0, 236.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_000553.jpg,"[5, 5, 5]","[[1.0, 3.0, 302.0, 470.0], [67.0, 298.0, 413.0, 499.0], [1.0, 309.0, 287.0, 499.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_001339.jpg,"[14, 14, 5, 5, 4]","[[154.0, 191.0, 256.0, 375.0], [204.0, 194.0, 244.0, 339.0], [219.0, 56.0, 500.0, 284.0], [27.0, 11.0, 199.0, 278.0], [1.0, 275.0, 500.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_005372.jpg,"[11, 10]","[[66.0, 311.0, 225.0, 500.0], [157.0, 236.0, 242.0, 318.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_004029.jpg,"[11, 9]","[[281.0, 208.0, 354.0, 306.0], [145.0, 290.0, 195.0, 351.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_002961.jpg,"[0, 0]","[[237.0, 71.0, 429.0, 317.0], [143.0, 121.0, 217.0, 345.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_007130.jpg,[5],"[[198.0, 1.0, 488.0, 351.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_002739.jpg,[18],"[[1.0, 1.0, 500.0, 450.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_004732.jpg,[18],"[[52.0, 26.0, 411.0, 333.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_003317.jpg,[5],"[[1.0, 43.0, 500.0, 333.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_004203.jpg,"[5, 5, 5, 5, 5]","[[322.0, 267.0, 387.0, 447.0], [93.0, 104.0, 156.0, 257.0], [43.0, 90.0, 93.0, 255.0], [22.0, 62.0, 85.0, 227.0], [117.0, 86.0, 166.0, 235.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_002985.jpg,"[6, 5, 5]","[[251.0, 224.0, 329.0, 277.0], [319.0, 71.0, 448.0, 351.0], [170.0, 131.0, 263.0, 352.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_000399.jpg,"[15, 10]","[[1.0, 177.0, 283.0, 375.0], [353.0, 114.0, 443.0, 190.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_007409.jpg,"[3, 7, 5, 5, 5, 7, 5, 5, 13, 5]","[[150.0, 112.0, 326.0, 201.0], [422.0, 161.0, 500.0, 259.0], [368.0, 173.0, 384.0, 205.0], [56.0, 164.0, 77.0, 226.0], [21.0, 172.0, 42.0, 228.0], [37.0, 177.0, 63.0, 192.0], [107.0, 173.0, 131.0, 218.0], [132.0, 169.0, 141.0, 197.0], [97.0, 192.0, 151.0, 223.0], [1.0, 171.0, 8.0, 228.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_004676.jpg,[5],"[[266.0, 138.0, 329.0, 209.0]]"
VOCdevkit/VOC2012/JPEGImages/2007_004049.jpg,"[5, 5]","[[2.0, 2.0, 331.0, 499.0], [79.0, 4.0, 469.0, 499.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_003924.jpg,[5],"[[1.0, 1.0, 261.0, 333.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_006709.jpg,"[5, 5]","[[205.0, 27.0, 264.0, 187.0], [318.0, 31.0, 381.0, 194.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_006028.jpg,"[13, 13, 13, 13]","[[1.0, 45.0, 347.0, 333.0], [198.0, 31.0, 448.0, 200.0], [358.0, 11.0, 500.0, 123.0], [285.0, 18.0, 497.0, 160.0]]"
VOCdevkit/VOC2012/JPEGImages/2007_000333.jpg,[12],"[[1.0, 39.0, 367.0, 270.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_005243.jpg,"[13, 5]","[[237.0, 149.0, 327.0, 241.0], [227.0, 112.0, 326.0, 197.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_003513.jpg,[5],"[[156.0, 82.0, 297.0, 283.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_004088.jpg,[5],"[[1.0, 22.0, 302.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_002962.jpg,"[16, 16, 5, 7]","[[31.0, 131.0, 299.0, 309.0], [230.0, 111.0, 432.0, 291.0], [461.0, 163.0, 494.0, 267.0], [422.0, 152.0, 500.0, 238.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_002224.jpg,[7],"[[122.0, 239.0, 204.0, 324.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_002153.jpg,"[0, 0, 0, 0]","[[64.0, 107.0, 201.0, 375.0], [202.0, 126.0, 344.0, 375.0], [292.0, 70.0, 460.0, 361.0], [144.0, 26.0, 364.0, 132.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_000576.jpg,[5],"[[174.0, 1.0, 343.0, 180.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_003593.jpg,[5],"[[82.0, 64.0, 205.0, 324.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_004154.jpg,"[14, 11, 4, 5, 11, 11, 5, 5, 14, 11, 4, 5, 5]","[[9.0, 88.0, 26.0, 124.0], [12.0, 135.0, 81.0, 285.0], [1.0, 99.0, 123.0, 150.0], [205.0, 10.0, 265.0, 179.0], [397.0, 82.0, 426.0, 152.0], [423.0, 101.0, 484.0, 202.0], [414.0, 23.0, 470.0, 126.0], [426.0, 31.0, 500.0, 165.0], [222.0, 303.0, 259.0, 375.0], [434.0, 157.0, 489.0, 230.0], [49.0, 217.0, 500.0, 375.0], [36.0, 49.0, 230.0, 301.0], [244.0, 58.0, 399.0, 264.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_004888.jpg,[3],"[[85.0, 24.0, 407.0, 317.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_003339.jpg,"[5, 5]","[[245.0, 12.0, 489.0, 382.0], [8.0, 134.0, 269.0, 382.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_001290.jpg,[18],"[[63.0, 41.0, 332.0, 488.0]]"
VOCdevkit/VOC2012/JPEGImages/2007_004000.jpg,"[5, 5]","[[192.0, 40.0, 331.0, 464.0], [61.0, 23.0, 198.0, 494.0]]"
VOCdevkit/VOC2012/JPEGImages/2007_007336.jpg,"[5, 5]","[[46.0, 189.0, 149.0, 472.0], [226.0, 203.0, 325.0, 478.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_000122.jpg,"[6, 15]","[[131.0, 170.0, 499.0, 368.0], [1.0, 1.0, 498.0, 373.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_003908.jpg,"[2, 5]","[[1.0, 1.0, 414.0, 375.0], [338.0, 1.0, 500.0, 246.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_006584.jpg,[5],"[[1.0, 22.0, 495.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_000726.jpg,"[5, 5]","[[1.0, 1.0, 320.0, 240.0], [54.0, 37.0, 320.0, 230.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_000149.jpg,"[5, 2]","[[241.0, 165.0, 333.0, 291.0], [16.0, 158.0, 259.0, 460.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_000731.jpg,"[9, 11, 11, 11, 11, 11, 4, 4, 4, 5, 5]","[[279.0, 185.0, 414.0, 271.0], [2.0, 228.0, 111.0, 374.0], [205.0, 241.0, 275.0, 348.0], [456.0, 238.0, 500.0, 311.0], [249.0, 249.0, 305.0, 271.0], [413.0, 255.0, 464.0, 280.0], [179.0, 311.0, 499.0, 375.0], [95.0, 257.0, 171.0, 330.0], [246.0, 269.0, 461.0, 313.0], [133.0, 180.0, 219.0, 315.0], [21.0, 180.0, 110.0, 268.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_002457.jpg,[17],"[[1.0, 25.0, 499.0, 291.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_004291.jpg,[8],"[[1.0, 154.0, 425.0, 254.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_001720.jpg,"[14, 14, 14, 14, 14, 14, 14, 14, 14, 14]","[[188.0, 188.0, 370.0, 333.0], [260.0, 53.0, 435.0, 333.0], [370.0, 98.0, 500.0, 333.0], [334.0, 1.0, 486.0, 151.0], [136.0, 1.0, 283.0, 332.0], [11.0, 103.0, 190.0, 333.0], [32.0, 194.0, 175.0, 333.0], [1.0, 1.0, 101.0, 238.0], [74.0, 1.0, 170.0, 119.0], [243.0, 1.0, 348.0, 156.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_000628.jpg,[7],"[[148.0, 213.0, 312.0, 293.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_000726.jpg,[5],"[[173.0, 172.0, 282.0, 279.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_003937.jpg,[5],"[[61.0, 44.0, 240.0, 326.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_003168.jpg,"[2, 2, 5, 5, 14]","[[277.0, 230.0, 499.0, 375.0], [29.0, 236.0, 160.0, 375.0], [37.0, 82.0, 204.0, 375.0], [300.0, 25.0, 497.0, 375.0], [365.0, 48.0, 416.0, 80.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_001074.jpg,[5],"[[21.0, 115.0, 280.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_003629.jpg,[6],"[[131.0, 1.0, 365.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_000790.jpg,"[9, 9, 9, 9, 9, 11, 11, 9, 9]","[[356.0, 6.0, 475.0, 89.0], [168.0, 20.0, 243.0, 88.0], [206.0, 259.0, 271.0, 310.0], [350.0, 282.0, 391.0, 333.0], [29.0, 113.0, 108.0, 208.0], [182.0, 111.0, 273.0, 225.0], [448.0, 134.0, 500.0, 248.0], [124.0, 29.0, 242.0, 199.0], [445.0, 250.0, 465.0, 287.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_000676.jpg,"[13, 13, 5]","[[1.0, 1.0, 461.0, 288.0], [13.0, 1.0, 345.0, 128.0], [414.0, 1.0, 500.0, 133.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_001601.jpg,"[1, 1]","[[119.0, 58.0, 479.0, 312.0], [186.0, 48.0, 329.0, 120.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_003840.jpg,"[5, 5, 11, 4, 11, 11]","[[9.0, 185.0, 201.0, 375.0], [162.0, 187.0, 264.0, 349.0], [56.0, 322.0, 213.0, 375.0], [2.0, 267.0, 214.0, 375.0], [204.0, 244.0, 296.0, 375.0], [20.0, 232.0, 94.0, 277.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_001313.jpg,"[13, 5]","[[18.0, 158.0, 146.0, 330.0], [62.0, 155.0, 142.0, 287.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_003694.jpg,[11],"[[47.0, 38.0, 286.0, 434.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_004311.jpg,[6],"[[127.0, 11.0, 414.0, 371.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_002156.jpg,[5],"[[53.0, 44.0, 400.0, 400.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_003094.jpg,[5],"[[367.0, 113.0, 500.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_005117.jpg,[8],"[[151.0, 46.0, 176.0, 84.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_002248.jpg,[5],"[[291.0, 126.0, 500.0, 333.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_002164.jpg,[7],"[[130.0, 115.0, 414.0, 278.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_000762.jpg,[5],"[[206.0, 93.0, 332.0, 388.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_002242.jpg,"[0, 0, 14]","[[156.0, 75.0, 384.0, 196.0], [190.0, 111.0, 418.0, 239.0], [179.0, 37.0, 243.0, 88.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_006158.jpg,"[5, 5]","[[351.0, 93.0, 404.0, 250.0], [257.0, 81.0, 329.0, 282.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_000637.jpg,"[13, 13, 5, 5, 5, 5, 5]","[[34.0, 114.0, 290.0, 326.0], [208.0, 126.0, 393.0, 294.0], [152.0, 69.0, 294.0, 216.0], [53.0, 35.0, 206.0, 246.0], [148.0, 371.0, 285.0, 500.0], [1.0, 386.0, 104.0, 500.0], [332.0, 376.0, 356.0, 429.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_004187.jpg,[0],"[[67.0, 73.0, 343.0, 275.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_005571.jpg,"[7, 5, 5, 5]","[[1.0, 268.0, 67.0, 374.0], [231.0, 208.0, 264.0, 316.0], [162.0, 250.0, 197.0, 326.0], [127.0, 76.0, 135.0, 143.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_006506.jpg,[5],"[[3.0, 2.0, 333.0, 369.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_002200.jpg,"[11, 11, 4, 5, 5, 5, 5, 5, 5]","[[5.0, 196.0, 104.0, 375.0], [451.0, 191.0, 500.0, 375.0], [104.0, 147.0, 482.0, 375.0], [35.0, 77.0, 182.0, 325.0], [243.0, 65.0, 326.0, 153.0], [108.0, 79.0, 242.0, 230.0], [387.0, 89.0, 478.0, 280.0], [364.0, 82.0, 420.0, 189.0], [168.0, 79.0, 232.0, 162.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_000524.jpg,[5],"[[36.0, 33.0, 206.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_000865.jpg,[5],"[[19.0, 36.0, 414.0, 355.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_003767.jpg,"[5, 5, 5, 5]","[[146.0, 128.0, 224.0, 293.0], [218.0, 118.0, 300.0, 375.0], [266.0, 110.0, 400.0, 375.0], [95.0, 104.0, 157.0, 322.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_005243.jpg,"[16, 11, 11, 11, 10, 5, 5, 5, 5, 5]","[[88.0, 94.0, 152.0, 252.0], [175.0, 241.0, 322.0, 333.0], [344.0, 297.0, 419.0, 333.0], [418.0, 175.0, 464.0, 244.0], [397.0, 91.0, 456.0, 140.0], [333.0, 58.0, 400.0, 189.0], [411.0, 203.0, 500.0, 333.0], [339.0, 136.0, 367.0, 190.0], [279.0, 136.0, 359.0, 333.0], [179.0, 180.0, 307.0, 333.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_004017.jpg,"[6, 6, 6]","[[217.0, 1.0, 500.0, 132.0], [229.0, 47.0, 477.0, 333.0], [42.0, 157.0, 341.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_005668.jpg,[16],"[[114.0, 128.0, 500.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_004081.jpg,"[5, 5, 11, 11, 11]","[[188.0, 176.0, 286.0, 211.0], [113.0, 1.0, 460.0, 375.0], [1.0, 115.0, 170.0, 375.0], [97.0, 94.0, 450.0, 375.0], [445.0, 233.0, 500.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_002893.jpg,"[15, 5, 6]","[[1.0, 1.0, 471.0, 375.0], [1.0, 136.0, 376.0, 346.0], [128.0, 136.0, 261.0, 228.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_003371.jpg,[18],"[[1.0, 52.0, 468.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_000133.jpg,"[5, 5, 5, 5, 5, 5, 5]","[[256.0, 95.0, 372.0, 307.0], [23.0, 92.0, 100.0, 286.0], [31.0, 98.0, 145.0, 297.0], [160.0, 106.0, 209.0, 301.0], [113.0, 110.0, 194.0, 301.0], [188.0, 83.0, 285.0, 306.0], [345.0, 168.0, 368.0, 225.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_002533.jpg,"[5, 15]","[[165.0, 50.0, 376.0, 360.0], [18.0, 15.0, 500.0, 286.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_004968.jpg,[18],"[[124.0, 289.0, 333.0, 436.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_003062.jpg,"[5, 5, 8]","[[200.0, 60.0, 441.0, 334.0], [1.0, 80.0, 218.0, 334.0], [1.0, 1.0, 500.0, 334.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_001800.jpg,"[4, 11, 11, 11]","[[1.0, 1.0, 500.0, 333.0], [20.0, 1.0, 164.0, 168.0], [214.0, 1.0, 310.0, 30.0], [17.0, 1.0, 130.0, 95.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_006192.jpg,[5],"[[234.0, 152.0, 301.0, 289.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_003852.jpg,[5],"[[113.0, 9.0, 250.0, 371.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_002842.jpg,[5],"[[89.0, 124.0, 437.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_001159.jpg,"[19, 5]","[[73.0, 193.0, 477.0, 443.0], [22.0, 58.0, 191.0, 445.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_004068.jpg,[5],"[[209.0, 37.0, 432.0, 287.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_004647.jpg,[5],"[[139.0, 105.0, 160.0, 163.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_002223.jpg,"[2, 2]","[[78.0, 139.0, 361.0, 258.0], [153.0, 108.0, 347.0, 197.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_004972.jpg,[5],"[[229.0, 9.0, 457.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_003355.jpg,"[5, 5, 5]","[[269.0, 113.0, 500.0, 352.0], [3.0, 84.0, 181.0, 374.0], [86.0, 54.0, 186.0, 164.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_000607.jpg,[5],"[[148.0, 23.0, 500.0, 333.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_001988.jpg,[0],"[[67.0, 1.0, 340.0, 235.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_003043.jpg,"[8, 8, 8, 5]","[[208.0, 188.0, 230.0, 271.0], [47.0, 55.0, 231.0, 331.0], [43.0, 200.0, 74.0, 263.0], [198.0, 283.0, 211.0, 310.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_000471.jpg,[5],"[[27.0, 219.0, 54.0, 266.0]]"
